,minibatch_loss,epoch_avg_loss,epoch_val_loss,learning_rate,evaluation_loss,training_confusion_matrix,validation_confusion_matrix,evaluation_confusion_matrix,train_ious,train_dices,train_precision,train_recall,train_specificity,train_sensitivity,val_ious,val_dices,val_precision,val_recall,val_specificity,val_sensitivity,test_ious,test_dices,test_precision,test_recall,test_specificity,test_sensitivity
259,0.6532354950904846,,,,,,,,,,,,,,,,,,,,,,,,,
260,0.6595732569694519,,,,,,,,,,,,,,,,,,,,,,,,,
261,0.6794522404670715,,,,,,,,,,,,,,,,,,,,,,,,,
262,0.9281772971153259,,,,,,,,,,,,,,,,,,,,,,,,,
263,0.7186998128890991,,,,,,,,,,,,,,,,,,,,,,,,,
264,0.7632392048835754,,,,,,,,,,,,,,,,,,,,,,,,,
265,0.639102041721344,,,,,,,,,,,,,,,,,,,,,,,,,
266,0.6492120623588562,,,,,,,,,,,,,,,,,,,,,,,,,
267,0.6631333231925964,,,,,,,,,,,,,,,,,,,,,,,,,
268,0.6822714805603027,,,,,,,,,,,,,,,,,,,,,,,,,
269,0.6454489231109619,,,,,,,,,,,,,,,,,,,,,,,,,
270,0.6688582301139832,,,,,,,,,,,,,,,,,,,,,,,,,
271,0.8609687089920044,,,,,,,,,,,,,,,,,,,,,,,,,
272,0.6761407256126404,,,,,,,,,,,,,,,,,,,,,,,,,
273,0.6581689119338989,,,,,,,,,,,,,,,,,,,,,,,,,
274,0.6375080943107605,,,,,,,,,,,,,,,,,,,,,,,,,
275,1.0359691381454468,,,,,,,,,,,,,,,,,,,,,,,,,
276,0.6425227522850037,,,,,,,,,,,,,,,,,,,,,,,,,
277,0.7154263854026794,,,,,,,,,,,,,,,,,,,,,,,,,
278,0.708295464515686,,,,,,,,,,,,,,,,,,,,,,,,,
279,0.7704826593399048,,,,,,,,,,,,,,,,,,,,,,,,,
280,0.6583133339881897,,,,,,,,,,,,,,,,,,,,,,,,,
281,0.681183934211731,,,,,,,,,,,,,,,,,,,,,,,,,
282,0.6372049450874329,,,,,,,,,,,,,,,,,,,,,,,,,
283,0.7196664214134216,,,,,,,,,,,,,,,,,,,,,,,,,
284,0.6482858657836914,,,,,,,,,,,,,,,,,,,,,,,,,
285,0.6782601475715637,,,,,,,,,,,,,,,,,,,,,,,,,
286,0.6828162670135498,,,,,,,,,,,,,,,,,,,,,,,,,
287,0.6592284440994263,,,,,,,,,,,,,,,,,,,,,,,,,
288,0.6778033971786499,,,,,,,,,,,,,,,,,,,,,,,,,
289,0.6610088348388672,,,,,,,,,,,,,,,,,,,,,,,,,
290,0.7014573812484741,,,,,,,,,,,,,,,,,,,,,,,,,
291,0.6320272088050842,,,,,,,,,,,,,,,,,,,,,,,,,
292,0.6737474799156189,,,,,,,,,,,,,,,,,,,,,,,,,
293,0.647623598575592,,,,,,,,,,,,,,,,,,,,,,,,,
294,0.6556938886642456,,,,,,,,,,,,,,,,,,,,,,,,,
295,0.6601688265800476,,,,,,,,,,,,,,,,,,,,,,,,,
296,0.7312270402908325,,,,,,,,,,,,,,,,,,,,,,,,,
297,0.6645793914794922,,,,,,,,,,,,,,,,,,,,,,,,,
298,0.6705151200294495,,,,,,,,,,,,,,,,,,,,,,,,,
299,0.7501234412193298,,,,,,,,,,,,,,,,,,,,,,,,,
300,0.6670668125152588,,,,,,,,,,,,,,,,,,,,,,,,,
301,0.6715941429138184,,,,,,,,,,,,,,,,,,,,,,,,,
302,0.785926342010498,,,,,,,,,,,,,,,,,,,,,,,,,
303,0.6291324496269226,,,,,,,,,,,,,,,,,,,,,,,,,
304,0.7042513489723206,,,,,,,,,,,,,,,,,,,,,,,,,
305,0.6526986360549927,,,,,,,,,,,,,,,,,,,,,,,,,
306,0.7104683518409729,,,,,,,,,,,,,,,,,,,,,,,,,
307,0.7039507627487183,,,,,,,,,,,,,,,,,,,,,,,,,
308,0.6720068454742432,,,,,,,,,,,,,,,,,,,,,,,,,
309,0.6824285387992859,,,,,,,,,,,,,,,,,,,,,,,,,
310,0.7625867128372192,,,,,,,,,,,,,,,,,,,,,,,,,
311,0.6939127445220947,,,,,,,,,,,,,,,,,,,,,,,,,
312,0.6972829103469849,,,,,,,,,,,,,,,,,,,,,,,,,
313,0.7228507399559021,,,,,,,,,,,,,,,,,,,,,,,,,
314,0.6681576371192932,,,,,,,,,,,,,,,,,,,,,,,,,
315,0.6939768195152283,,,,,,,,,,,,,,,,,,,,,,,,,
316,0.6789717674255371,,,,,,,,,,,,,,,,,,,,,,,,,
317,0.6764322519302368,,,,,,,,,,,,,,,,,,,,,,,,,
318,0.7165635228157043,,,,,,,,,,,,,,,,,,,,,,,,,
319,0.6406824588775635,,,,,,,,,,,,,,,,,,,,,,,,,
320,0.6524614095687866,,,,,,,,,,,,,,,,,,,,,,,,,
321,0.6770152449607849,,,,,,,,,,,,,,,,,,,,,,,,,
322,0.6787962913513184,,,,,,,,,,,,,,,,,,,,,,,,,
323,0.6587403416633606,,,,,,,,,,,,,,,,,,,,,,,,,
324,0.6549953818321228,,,,,,,,,,,,,,,,,,,,,,,,,
325,0.699238657951355,,,,,,,,,,,,,,,,,,,,,,,,,
326,0.6546223759651184,,,,,,,,,,,,,,,,,,,,,,,,,
327,0.6742804050445557,,,,,,,,,,,,,,,,,,,,,,,,,
328,0.6587071418762207,,,,,,,,,,,,,,,,,,,,,,,,,
329,0.7287037372589111,,,,,,,,,,,,,,,,,,,,,,,,,
330,0.6598038673400879,,,,,,,,,,,,,,,,,,,,,,,,,
331,0.6379020810127258,,,,,,,,,,,,,,,,,,,,,,,,,
332,0.8373104929924011,,,,,,,,,,,,,,,,,,,,,,,,,
333,0.7271131873130798,,,,,,,,,,,,,,,,,,,,,,,,,
334,0.6396608352661133,,,,,,,,,,,,,,,,,,,,,,,,,
335,0.6641124486923218,,,,,,,,,,,,,,,,,,,,,,,,,
336,0.6672817468643188,,,,,,,,,,,,,,,,,,,,,,,,,
337,0.7393505573272705,,,,,,,,,,,,,,,,,,,,,,,,,
338,0.7072147727012634,,,,,,,,,,,,,,,,,,,,,,,,,
339,0.6474915742874146,,,,,,,,,,,,,,,,,,,,,,,,,
340,,0.6929239630699158,,0.001,,"[[7.62715169e+01 4.71424518e+00 1.29149234e+01]
 [1.72886126e-02 3.85383574e-01 3.16565533e-02]
 [6.30218753e-01 1.52810268e-01 4.88195676e+00]]",,,[0.8066946  0.0726949  0.26230769],[0.89300605 0.13553695 0.41560024],[0.99158196 0.07337231 0.27382824],[0.8122573  0.88730848 0.86177741],[0.89383932 0.95111713 0.86275955],[0.8122573  0.88730848 0.86177741],,,,,,,,,,,,
341,,,0.7088286074725064,0.001,,,"[[7.47020868e+01 2.26554691e+00 1.66311902e+01]
 [8.23173138e-02 5.20666874e-01 2.57642341e-02]
 [5.58979278e-01 9.39818103e-02 5.11946656e+00]]",,,,,,,,[0.79267818 0.17423647 0.22824822],[0.88435078 0.29676556 0.37166465],[0.99148835 0.18077483 0.23509219],[0.79810925 0.82810049 0.88688276],[0.89981582 0.97625542 0.82322632],[0.79810925 0.82810049 0.88688276],,,,,,
342,0.8413019180297852,,,,,,,,,,,,,,,,,,,,,,,,,
343,0.647666335105896,,,,,,,,,,,,,,,,,,,,,,,,,
344,0.6541805863380432,,,,,,,,,,,,,,,,,,,,,,,,,
345,0.6413546204566956,,,,,,,,,,,,,,,,,,,,,,,,,
346,0.6183227896690369,,,,,,,,,,,,,,,,,,,,,,,,,
