,minibatch_loss,epoch_avg_loss,epoch_val_loss,learning_rate,evaluation_loss,training_confusion_matrix,validation_confusion_matrix,evaluation_confusion_matrix,train_ious,train_dices,train_precision,train_recall,train_specificity,train_sensitivity,val_ious,val_dices,val_precision,val_recall,val_specificity,val_sensitivity,test_ious,test_dices,test_precision,test_recall,test_specificity,test_sensitivity
276,0.7856685519218445,,,,,,,,,,,,,,,,,,,,,,,,,
277,0.5785060524940491,,,,,,,,,,,,,,,,,,,,,,,,,
278,0.5417834520339966,,,,,,,,,,,,,,,,,,,,,,,,,
279,0.6389806270599365,,,,,,,,,,,,,,,,,,,,,,,,,
280,0.20287996530532837,,,,,,,,,,,,,,,,,,,,,,,,,
281,0.6496309041976929,,,,,,,,,,,,,,,,,,,,,,,,,
282,0.4579787254333496,,,,,,,,,,,,,,,,,,,,,,,,,
283,0.5361765027046204,,,,,,,,,,,,,,,,,,,,,,,,,
284,0.5348448157310486,,,,,,,,,,,,,,,,,,,,,,,,,
285,0.3168204426765442,,,,,,,,,,,,,,,,,,,,,,,,,
286,0.6842276453971863,,,,,,,,,,,,,,,,,,,,,,,,,
287,0.8242377042770386,,,,,,,,,,,,,,,,,,,,,,,,,
288,0.7041676044464111,,,,,,,,,,,,,,,,,,,,,,,,,
289,0.5272391438484192,,,,,,,,,,,,,,,,,,,,,,,,,
290,0.5226911306381226,,,,,,,,,,,,,,,,,,,,,,,,,
291,0.8820561766624451,,,,,,,,,,,,,,,,,,,,,,,,,
292,0.010561823844909668,,,,,,,,,,,,,,,,,,,,,,,,,
293,0.2725588083267212,,,,,,,,,,,,,,,,,,,,,,,,,
294,0.8165156841278076,,,,,,,,,,,,,,,,,,,,,,,,,
295,0.5151747465133667,,,,,,,,,,,,,,,,,,,,,,,,,
296,0.6653138399124146,,,,,,,,,,,,,,,,,,,,,,,,,
297,0.6874515414237976,,,,,,,,,,,,,,,,,,,,,,,,,
298,0.6684660315513611,,,,,,,,,,,,,,,,,,,,,,,,,
299,0.5940266847610474,,,,,,,,,,,,,,,,,,,,,,,,,
300,0.579878568649292,,,,,,,,,,,,,,,,,,,,,,,,,
301,0.7968709468841553,,,,,,,,,,,,,,,,,,,,,,,,,
302,0.751333475112915,,,,,,,,,,,,,,,,,,,,,,,,,
303,0.5892854928970337,,,,,,,,,,,,,,,,,,,,,,,,,
304,0.46420586109161377,,,,,,,,,,,,,,,,,,,,,,,,,
305,0.7333123683929443,,,,,,,,,,,,,,,,,,,,,,,,,
306,0.620212197303772,,,,,,,,,,,,,,,,,,,,,,,,,
307,0.6369304656982422,,,,,,,,,,,,,,,,,,,,,,,,,
308,0.6537091732025146,,,,,,,,,,,,,,,,,,,,,,,,,
309,0.21725869178771973,,,,,,,,,,,,,,,,,,,,,,,,,
310,0.5107269287109375,,,,,,,,,,,,,,,,,,,,,,,,,
311,0.37675368785858154,,,,,,,,,,,,,,,,,,,,,,,,,
312,0.6816889047622681,,,,,,,,,,,,,,,,,,,,,,,,,
313,0.5686668157577515,,,,,,,,,,,,,,,,,,,,,,,,,
314,0.42907631397247314,,,,,,,,,,,,,,,,,,,,,,,,,
315,0.6575914025306702,,,,,,,,,,,,,,,,,,,,,,,,,
316,0.7725039720535278,,,,,,,,,,,,,,,,,,,,,,,,,
317,0.5157063007354736,,,,,,,,,,,,,,,,,,,,,,,,,
318,0.5268032550811768,,,,,,,,,,,,,,,,,,,,,,,,,
319,0.2820124626159668,,,,,,,,,,,,,,,,,,,,,,,,,
320,0.777395486831665,,,,,,,,,,,,,,,,,,,,,,,,,
321,0.7652336955070496,,,,,,,,,,,,,,,,,,,,,,,,,
322,0.5656164288520813,,,,,,,,,,,,,,,,,,,,,,,,,
323,0.5360861420631409,,,,,,,,,,,,,,,,,,,,,,,,,
324,0.5608893036842346,,,,,,,,,,,,,,,,,,,,,,,,,
325,0.7879524827003479,,,,,,,,,,,,,,,,,,,,,,,,,
326,0.0692206621170044,,,,,,,,,,,,,,,,,,,,,,,,,
327,0.7620400190353394,,,,,,,,,,,,,,,,,,,,,,,,,
328,0.605060875415802,,,,,,,,,,,,,,,,,,,,,,,,,
329,0.6176624894142151,,,,,,,,,,,,,,,,,,,,,,,,,
330,0.711701512336731,,,,,,,,,,,,,,,,,,,,,,,,,
331,0.5443773865699768,,,,,,,,,,,,,,,,,,,,,,,,,
332,0.7881801128387451,,,,,,,,,,,,,,,,,,,,,,,,,
333,0.8058117628097534,,,,,,,,,,,,,,,,,,,,,,,,,
334,0.6045099496841431,,,,,,,,,,,,,,,,,,,,,,,,,
335,0.2841511368751526,,,,,,,,,,,,,,,,,,,,,,,,,
336,0.44115692377090454,,,,,,,,,,,,,,,,,,,,,,,,,
337,0.209908127784729,,,,,,,,,,,,,,,,,,,,,,,,,
338,,0.5812377333641052,,0.001,,"[[7.47300676e+01 7.69191343e+00 1.14787045e+01]
 [3.22514554e-02 3.71370769e-01 3.07065156e-02]
 [9.43667320e-01 3.23753850e-01 4.39756462e+00]]",,,[0.78765538 0.04394922 0.25605351],[0.88121613 0.08419801 0.40771115],[0.98710909 0.04427913 0.27645511],[0.79584156 0.85504535 0.77627108],[0.83999534 0.91949367 0.87799428],[0.79584156 0.85504535 0.77627108],,,,,,,,,,,,
339,,,0.4728281638839028,0.001,,,"[[7.93970754e+01 5.65617520e+00 8.54557333e+00]
 [4.80574791e-02 5.75820460e-01 4.87048217e-03]
 [1.21148209e+00 2.89551192e-01 4.27139436e+00]]",,,,,,,,[0.83700659 0.08758425 0.29822193],[0.91127228 0.16106201 0.45943135],[0.98438393 0.08829507 0.33313432],[0.84827001 0.91582013 0.73996499],[0.8032331  0.94016653 0.90925752],[0.84827001 0.91582013 0.73996499],,,,,,
340,0.5623918771743774,,,,,,,,,,,,,,,,,,,,,,,,,
341,0.5353271961212158,,,,,,,,,,,,,,,,,,,,,,,,,
342,0.42775392532348633,,,,,,,,,,,,,,,,,,,,,,,,,
343,0.6163235902786255,,,,,,,,,,,,,,,,,,,,,,,,,
344,0.5254297256469727,,,,,,,,,,,,,,,,,,,,,,,,,
345,0.5872538089752197,,,,,,,,,,,,,,,,,,,,,,,,,
346,0.469210684299469,,,,,,,,,,,,,,,,,,,,,,,,,
347,0.2882235646247864,,,,,,,,,,,,,,,,,,,,,,,,,
348,0.5332440137863159,,,,,,,,,,,,,,,,,,,,,,,,,
349,0.6941269636154175,,,,,,,,,,,,,,,,,,,,,,,,,
350,0.44590914249420166,,,,,,,,,,,,,,,,,,,,,,,,,
351,0.5396255254745483,,,,,,,,,,,,,,,,,,,,,,,,,
352,0.6746052503585815,,,,,,,,,,,,,,,,,,,,,,,,,
353,0.37325817346572876,,,,,,,,,,,,,,,,,,,,,,,,,
354,0.5215058326721191,,,,,,,,,,,,,,,,,,,,,,,,,
355,0.567988395690918,,,,,,,,,,,,,,,,,,,,,,,,,
356,0.6281437873840332,,,,,,,,,,,,,,,,,,,,,,,,,
357,0.6866439580917358,,,,,,,,,,,,,,,,,,,,,,,,,
